Freq_Hz,S11_mag,S11_phase,S21_mag,S21_phase,S12_mag,S12_phase,S22_mag,S22_phase
69350000000,0.335120957605313,-145.62531036426,0.920138954667911,-57.4098623058057,0.919712132400548,-57.2175292757924,0.342618436204265,-160.594288021365
69400000000,0.333489513146586,-142.200408463103,0.911175163560234,-59.5239357561934,0.910889919426875,-58.9228426591048,0.327231218650431,-156.916223968761
69450000000,0.329736771961597,-141.542709317534,0.853841302807776,-61.1303672864154,0.853521929238599,-60.9596589003688,0.31995194367167,-154.178683586293
69500000000,0.305860209695761,-135.452736319169,0.785006866185027,-52.0033452453118,0.78473274764119,-52.1143749815417,0.32544390337663,-147.829788996601
69550000000,0.371234890711757,-132.787174510964,0.896164220003252,-50.2498332323058,0.89601625167642,-50.4139865918378,0.382413640740842,-147.002726999152
69600000000,0.39333056748877,-134.330735384361,0.98500398928312,-50.8073827895518,0.98490435994788,-50.4337908492538,0.434289686674244,-155.143244035465
69650000000,0.393767096732131,-145.737589011768,0.964315402452103,-58.5524979312437,0.964234298506354,-59.038199710458,0.358993994556487,-158.516163691935
69700000000,0.370925945042533,-142.631344161426,0.942469455731206,-56.7016039357377,0.942321693290563,-57.232717251539,0.367736060237457,-156.26298261402
69750000000,0.38514528657721,-139.5736319169,1.00630097565893,-58.3426813117927,1.00607236020343,-57.5671221555797,0.373319678624158,-155.16375613777
69800000000,0.391893002373536,-143.617925105454,0.93930370008414,-63.4413598996532,0.939259013801083,-63.3039314566308,0.374701000521231,-156.738225179075
69850000000,0.391881542471634,-142.461547691093,0.905132716223178,-62.1750706840023,0.905196575657504,-62.5635386638863,0.376061759343034,-155.140274331733
69900000000,0.39105013042672,-147.535143028753,0.900299324321941,-61.4098777882576,0.900262533804327,-61.3303701281785,0.391601669292856,-159.926788979642
69950000000,0.393054199504187,-145.898587541321,0.897569800347481,-61.9985045257044,0.897494408591264,-61.9938616651518,0.388808237529331,-158.1403525979
70000000000,0.389618306591425,-150.601078915728,0.871484349600712,-62.7329068701126,0.8714574639914,-63.2391771399099,0.395824122963171,-162.446330585476
70050000000,0.372004956456016,-157.154408569994,0.805555706367662,-60.466730534309,0.805469765849027,-60.6675965457459,0.400641711674378,-167.546941328182
70100000000,0.317929297288231,-143.008384863274,0.875176504169479,-56.7650804649646,0.874986134924245,-56.7541249100936,0.327838530253574,-160.693115369393
70150000000,0.365132382965238,-145.634958700633,0.896693767342713,-57.9287706465688,0.896393833345812,-57.81441765498,0.374542307816395,-160.041134702293
70200000000,0.360056895901703,-146.92714160903,0.910854449021777,-58.7468548736859,0.910535838911202,-58.8779459485552,0.372775924390508,-162.022459881866
70250000000,0.330322821069868,-146.028928104733,0.923904420879146,-59.270745007153,0.923591322054912,-59.4385124045193,0.344245014828252,-163.994690623766
70300000000,0.322880882362982,-136.60843848982,0.922680611803779,-60.9061747605018,0.922468739197639,-60.8380936630713,0.303201072748475,-156.898902806673
70350000000,0.449140798417597,-133.17867880685,0.967043606622398,-61.0433863154841,0.96673396980148,-61.97661882625,0.403829323757147,-144.868973742728
70400000000,0.427514535903192,-144.248105352938,0.895066144731762,-61.602158416623,0.894742789142207,-62.5493981953988,0.428193017655247,-154.12396877111
70450000000,0.438124212388914,-142.213955759224,0.95124051559139,-61.4110523987468,0.950882785042062,-60.4987905326004,0.45564927994216,-160.0234248588
70500000000,0.431424750078944,-151.139326422143,0.923836180687801,-65.4472819838724,0.923416755863829,-65.0892965341622,0.416549970680652,-163.217741601679
70550000000,0.410494105094461,-152.3572134621,0.905235499283128,-64.6239541393191,0.905132049139712,-64.9845064966975,0.41388770998632,-164.645375245696
70600000000,0.364409299682563,-150.091529760586,0.897810178046744,-65.2610023374048,0.897708395312365,-65.1069966776815,0.371819302814275,-165.492577561145
70650000000,0.411910603595704,-149.253956139886,0.882053954571889,-64.8028777378284,0.882072233861699,-65.0008622348298,0.408060501070308,-161.703848277018
70700000000,0.388789963823118,-154.362064530295,0.886394516003104,-64.1555171615018,0.886140124925828,-64.5424993946882,0.404478770537448,-167.737592710843
70750000000,0.381883086722223,-153.54668121395,0.883902546556177,-64.9191508140268,0.883737872177711,-65.2716480474687,0.395062463407395,-167.434152733845
70800000000,0.376402568521299,-155.607130168134,0.860852943059402,-65.7457353655141,0.86082892345732,-65.9136073566215,0.391310522506463,-169.251278578553
70850000000,0.285321894136957,-151.648640340103,0.857426133765169,-63.143421207782,0.857736789470221,-63.0714505337291,0.305412723137576,-171.075449201803
70900000000,0.329977088998095,-131.567370314137,0.863069112070888,-64.6490738074733,0.863216057596255,-64.8137282203194,0.300107312067143,-149.685608334158
70950000000,0.451777876632238,-135.60798855213,0.841125459023027,-60.4457403256902,0.841450941501649,-60.5036969724084,0.428976026948278,-147.94888954654
71000000000,0.455590410116235,-145.496575263078,0.904881948095867,-59.2246062058706,0.905075467459159,-59.3598228384273,0.456533437481289,-156.880947832793
71050000000,0.432134284830149,-146.644190361086,0.9740909196918,-59.9961251344368,0.974069255772301,-59.651473614385,0.486217380191448,-160.110858927199
71100000000,0.513289232686186,-149.97838097184,1.05193770089207,-67.0199476702894,1.05177059551718,-68.6450801233747,0.424951592280025,-172.153347681758
71150000000,0.460819780878675,-155.924937968778,0.994228746286159,-70.9249316127908,0.99423419395951,-70.8661101966724,0.439767502894641,-167.271845405719
71200000000,0.4196866882591,-155.98042150473,0.911705311859604,-72.0174899241784,0.912373776482968,-71.7340904560858,0.410693056788968,-168.52441521497
71250000000,0.413070564399151,-153.677350098524,0.891967769754446,-70.5371047714309,0.892659905828848,-70.6639394614946,0.4054595284291,-166.358928509757
71300000000,0.452430312255389,-150.176941910148,0.877159001204413,-70.8438522761199,0.877802529411977,-71.0326380048014,0.436151135822491,-161.040582413141
71350000000,0.403231987786448,-160.425179933857,0.886455692059287,-70.5432016083998,0.886996743712789,-70.4483244255436,0.419212812293152,-173.69503892254
71400000000,0.440022246151432,-155.999521091506,0.857396544025798,-73.0738910113987,0.858159974215774,-73.2309645693502,0.433753255504743,-167.12534449923
71450000000,0.402943316845711,-170.810526649339,0.761245820715882,-70.8178562313479,0.761929895532153,-71.0787604910826,0.440717475380264,-179.762858755948
