1_Freq_Hz,1_EpsReal,1_TanDelta,1_Thickness_mm,2_Freq_Hz,2_EpsReal,2_TanDelta,2_Thickness_mm,3_Freq_Hz,3_EpsReal,3_TanDelta,3_Thickness_mm
140000000000,2.71475130344832,0.00635529236986254,NaN,140000000000,2.72808381294738,0.0063525910262604,NaN,140000000000,2.71333741940579,0.00639292065133381,NaN
140100000000,2.7147492923108,0.00635539196034135,NaN,140100000000,2.72807856725311,0.00635272319793516,NaN,140100000000,2.7133334448543,0.00639301751092476,NaN
140200000000,2.71474740040447,0.00635549569180233,NaN,140200000000,2.72807308361256,0.00635285914086577,NaN,140200000000,2.71332934087197,0.00639311768132522,NaN
140300000000,2.71474562886615,0.00635560355526088,NaN,140300000000,2.72806736378504,0.0063529988359185,NaN,140300000000,2.71332510884556,0.00639322114982775,NaN
140400000000,2.71474397901424,0.00635571554238668,NaN,140400000000,2.72806140989662,0.00635314226477358,NaN,140400000000,2.7133207504498,0.00639332790447488,NaN
140500000000,2.71474245234942,0.00635583164550319,NaN,140500000000,2.72805522444184,0.0063532894099256,NaN,140500000000,2.71331626764881,0.00639343793405922,NaN
140600000000,2.71474105055508,0.00635595185758722,NaN,140600000000,2.72804881028521,0.00635344025468348,NaN,140600000000,2.71331166269723,0.00639355122812352,NaN
140700000000,2.71473977549782,0.00635607617226812,NaN,140700000000,2.72804217066252,0.00635359478317044,NaN,140700000000,2.71330693814121,0.00639366777696052,NaN
140800000000,2.71473862922768,0.00635620458382708,NaN,140800000000,2.72803530918182,0.00635375298032379,NaN,140800000000,2.71330209681925,0.00639378757161265,NaN
140900000000,2.71473761397826,0.00635633708719613,NaN,140900000000,2.72802822982429,0.00635391483189449,NaN,140900000000,2.71329714186277,0.00639391060387159,NaN
141000000000,2.71473673216684,0.00635647367795709,NaN,141000000000,2.72802093694475,0.00635408032444665,NaN,141000000000,2.7132920766966,0.00639403686627773,NaN
141100000000,2.71473598639422,0.00635661435234035,NaN,141100000000,2.72801343527201,0.00635424944535677,NaN,141100000000,2.71328690503916,0.0063941663521194,NaN
141200000000,2.71473537944453,0.00635675910722358,NaN,141200000000,2.72800572990898,0.00635442218281292,NaN,141200000000,2.71328163090254,0.0063942990554321,NaN
141300000000,2.71473491428487,0.00635690794013019,NaN,141300000000,2.72799782633246,0.00635459852581368,NaN,141300000000,2.71327625859241,0.00639443497099737,NaN
141400000000,2.71473459406485,0.00635706084922782,NaN,141400000000,2.72798973039278,0.00635477846416697,NaN,141400000000,2.7132707927076,0.00639457409434174,NaN
141500000000,2.71473442211599,0.00635721783332652,NaN,141500000000,2.72798144831313,0.00635496198848871,NaN,141500000000,2.71326523813964,0.00639471642173536,NaN
141600000000,2.71473440195097,0.00635737889187696,NaN,141600000000,2.72797298668867,0.0063551490902013,NaN,141600000000,2.713259600072,0.00639486195019062,NaN
141700000000,2.71473453726278,0.00635754402496845,NaN,141700000000,2.72796435248537,0.00635533976153199,NaN,141700000000,2.7132538839792,0.00639501067746055,NaN
141800000000,2.71473483192373,0.00635771323332676,NaN,141800000000,2.72795555303861,0.00635553399551107,NaN,141800000000,2.71324809562567,0.00639516260203705,NaN
141900000000,2.71473528998432,0.00635788651831194,NaN,141900000000,2.72794659605154,0.00635573178596986,NaN,141900000000,2.71324224106445,0.00639531772314909,NaN
142000000000,2.71473591567198,0.0063580638819159,NaN,142000000000,2.72793748959318,0.00635593312753863,NaN,142000000000,2.71323632663567,0.00639547604076067,NaN
142100000000,2.71473671338969,0.00635824532675994,NaN,142100000000,2.72792824209622,0.00635613801564428,NaN,142100000000,2.71323035896481,0.00639563755556864,NaN
142200000000,2.71473768771448,0.00635843085609213,NaN,142200000000,2.72791886235467,0.00635634644650797,NaN,142200000000,2.71322434496085,0.00639580226900049,NaN
142300000000,2.71473884339572,0.0063586204737845,NaN,142300000000,2.72790935952113,0.00635655841714241,NaN,142300000000,2.71321829181408,0.00639597018321181,NaN
142400000000,2.7147401853534,0.00635881418433025,NaN,142400000000,2.72789974310393,0.00635677392534929,NaN,142400000000,2.71321220699382,0.00639614130108382,NaN
142500000000,2.71474171867621,0.00635901199284065,NaN,142500000000,2.72789002296389,0.00635699296971623,NaN,142500000000,2.71320609824593,0.00639631562622056,NaN
142600000000,2.7147434486194,0.00635921390504198,NaN,142600000000,2.72788020931095,0.00635721554961384,NaN,142600000000,2.71319997359002,0.00639649316294617,NaN
142700000000,2.71474538060275,0.00635941992727225,NaN,142700000000,2.72787031270046,0.00635744166519244,NaN,142700000000,2.71319384131661,0.00639667391630176,NaN
142800000000,2.71474752020812,0.00635963006647783,NaN,142800000000,2.72786034402921,0.0063576713173788,NaN,142800000000,2.71318770998396,0.0063968578920424,NaN
142900000000,2.71474987317709,0.00635984433020992,NaN,142900000000,2.72785031453131,0.00635790450787257,NaN,142900000000,2.71318158841479,0.00639704509663378,NaN
143000000000,2.71475244540836,0.00636006272662098,NaN,143000000000,2.72784023577368,0.00635814123914269,NaN,143000000000,2.71317548569273,0.00639723553724886,NaN
143100000000,2.71475524295505,0.006360285264461,NaN,143100000000,2.72783011965139,0.00635838151442358,NaN,143100000000,2.71316941115861,0.00639742922176433,NaN
143200000000,2.71475827202187,0.00636051195307355,NaN,143200000000,2.72781997838272,0.00635862533771121,NaN,143200000000,2.71316337440659,0.00639762615875695,NaN
143300000000,2.71476153896213,0.00636074280239189,NaN,143300000000,2.72780982450395,0.00635887271375897,NaN,143300000000,2.71315738528002,0.00639782635749975,NaN
143400000000,2.71476505027472,0.00636097782293484,NaN,143400000000,2.72779967086393,0.00635912364807356,NaN,143400000000,2.7131514538671,0.00639802982795808,NaN
143500000000,2.7147688126008,0.00636121702580258,NaN,143500000000,2.72778953061839,0.00635937814691047,NaN,143500000000,2.71314559049648,0.0063982365807856,NaN
143600000000,2.71477283272055,0.00636146042267229,NaN,143600000000,2.727779417224,0.00635963621726963,NaN,143600000000,2.71313980573249,0.00639844662732002,NaN
143700000000,2.71477711754964,0.00636170802579374,NaN,143700000000,2.72776934443227,0.00635989786689059,NaN,143700000000,2.71313411037029,0.00639865997957885,NaN
143800000000,2.71478167413566,0.00636195984798475,NaN,143800000000,2.72775932628303,0.00636016310424791,NaN,143800000000,2.71312851543082,0.00639887665025494,NaN
143900000000,2.71478650965441,0.00636221590262644,NaN,143900000000,2.72774937709786,0.00636043193854604,NaN,143900000000,2.7131230321555,0.00639909665271185,NaN
144000000000,2.71479163140608,0.00636247620365852,NaN,144000000000,2.72773951147321,0.00636070437971445,NaN,144000000000,2.71311767200084,0.00639932000097925,NaN
144100000000,2.71479704681126,0.00636274076557442,NaN,144100000000,2.72772974427326,0.00636098043840224,NaN,144100000000,2.71311244663278,0.00639954670974799,NaN
144200000000,2.71480276340693,0.00636300960341618,NaN,144200000000,2.72772009062257,0.00636126012597297,NaN,144200000000,2.71310736792094,0.00639977679436524,NaN
144300000000,2.71480878884218,0.00636328273276944,NaN,144300000000,2.72771056589857,0.00636154345449907,NaN,144300000000,2.71310244793257,0.00640001027082938,NaN
144400000000,2.71481513087403,0.00636356016975821,NaN,144400000000,2.72770118572371,0.00636183043675629,NaN,144400000000,2.71309769892643,0.00640024715578482,NaN
144500000000,2.71482179736289,0.0063638419310395,NaN,144500000000,2.72769196595749,0.00636212108621796,NaN,144500000000,2.71309313334646,0.00640048746651667,NaN
144600000000,2.71482879626816,0.00636412803379794,NaN,144600000000,2.72768292268824,0.00636241541704917,NaN,144600000000,2.7130887638153,0.00640073122094535,NaN
144700000000,2.7148361356435,0.00636441849574025,NaN,144700000000,2.72767407222465,0.00636271344410066,NaN,144700000000,2.71308460312756,0.00640097843762105,NaN
144800000000,2.71484382363212,0.00636471333508957,NaN,144800000000,2.72766543108718,0.00636301518290289,NaN,144800000000,2.71308066424305,0.00640122913571798,NaN
144900000000,2.71485186846199,0.00636501257057979,NaN,144900000000,2.72765701599915,0.00636332064965964,NaN,144900000000,2.71307696027978,0.00640148333502873,NaN
145000000000,2.7148602784408,0.00636531622144965,NaN,145000000000,2.72764884387777,0.0063636298612417,NaN,145000000000,2.71307350450676,0.00640174105595828,NaN
145100000000,2.71486906195099,0.00636562430743686,NaN,145100000000,2.72764093182484,0.00636394283518046,NaN,145100000000,2.71307031033675,0.00640200231951805,NaN
145200000000,2.71487822744457,0.00636593684877211,NaN,145200000000,2.72763329711734,0.00636425958966121,NaN,145200000000,2.71306739131879,0.00640226714731976,NaN
145300000000,2.71488778343792,0.00636625386617282,NaN,145300000000,2.72762595719781,0.00636458014351644,NaN,145300000000,2.71306476113058,0.00640253556156925,NaN
145400000000,2.71489773850641,0.00636657538083711,NaN,145400000000,2.72761892966458,0.00636490451621905,NaN,145400000000,2.71306243357074,0.0064028075850601,NaN
145500000000,2.71490810127901,0.00636690141443731,NaN,145500000000,2.72761223226173,0.00636523272787536,NaN,145500000000,2.71306042255093,0.00640308324116726,NaN
145600000000,2.71491888043278,0.00636723198911375,NaN,145600000000,2.72760588286903,0.00636556479921806,NaN,145600000000,2.71305874208783,0.00640336255384048,NaN
145700000000,2.7149300846873,0.00636756712746812,NaN,145700000000,2.72759989949154,0.00636590075159902,NaN,145700000000,2.71305740629499,0.00640364554759768,NaN
145800000000,2.71494172279897,0.00636790685255698,NaN,145800000000,2.72759430024922,0.00636624060698204,NaN,145800000000,2.71305642937452,0.00640393224751817,NaN
145900000000,2.71495380355525,0.0063682511878851,NaN,145900000000,2.72758910336626,0.00636658438793539,NaN,145900000000,2.71305582560874,0.00640422267923591,NaN
146000000000,2.7149663357689,0.0063686001573987,NaN,146000000000,2.72758432716029,0.0063669321176244,NaN,146000000000,2.71305560935159,0.00640451686893247,NaN
146100000000,2.71497932827202,0.00636895378547862,NaN,146100000000,2.72757999003152,0.00636728381980377,NaN,146100000000,2.71305579502008,0.00640481484333004,NaN
146200000000,2.7149927899101,0.00636931209693346,NaN,146200000000,2.72757611045161,0.00636763951880994,NaN,146200000000,2.71305639708547,0.00640511662968433,NaN
146300000000,2.715006729536,0.00636967511699253,NaN,146300000000,2.72757270695255,0.00636799923955323,NaN,146300000000,2.71305743006445,0.00640542225577728,NaN
146400000000,2.71502115600388,0.00637004287129886,NaN,146400000000,2.72756979811532,0.00636836300750996,NaN,146400000000,2.7130589085102,0.00640573174990982,NaN
146500000000,2.71503607816301,0.00637041538590201,NaN,146500000000,2.72756740255845,0.00636873084871445,NaN,146500000000,2.71306084700336,0.00640604514089443,NaN
146600000000,2.71505150485157,0.00637079268725086,NaN,146600000000,2.72756553892649,0.0063691027897509,NaN,146600000000,2.71306326014287,0.00640636245804762,NaN
146700000000,2.71506744489041,0.00637117480218633,NaN,146700000000,2.72756422587836,0.00636947885774523,NaN,146700000000,2.71306616253676,0.00640668373118244,NaN
146800000000,2.71508390707674,0.00637156175793407,NaN,146800000000,2.72756348207561,0.00636985908035679,NaN,146800000000,2.71306956879285,0.00640700899060072,NaN
146900000000,2.71510090017778,0.00637195358209697,NaN,146900000000,2.72756332617059,0.00637024348577001,NaN,146900000000,2.71307349350945,0.00640733826708541,NaN
147000000000,2.71511843292434,0.00637235030264767,NaN,147000000000,2.72756377679449,0.00637063210268584,NaN,147000000000,2.71307795126581,0.00640767159189272,NaN
