Freq_Hz,S11_mag_Mean,S11_phase_Mean,S21_mag_Mean,S21_phase_Mean,S12_mag_Mean,S12_phase_Mean,S22_mag_Mean,S22_phase_Mean
159300000000,0.261318336941231,-123.359740780075,0.90890288272421,136.431356185996,0.909288113629604,137.303683598649,0.257381915568072,-148.766649907748
159400000000,0.27164613924446,-124.051887160991,0.905817891015798,135.952987205157,0.906231716671395,136.60546498187,0.265959665030528,-149.41488903137
159500000000,0.277493460201209,-126.017667263658,0.900556365047512,135.614140207451,0.901468204213571,135.967386538007,0.270825624605158,-151.105322851767
159600000000,0.27599949687946,-126.950525167077,0.903140102445277,135.378235881036,0.903104158408903,135.965913849382,0.270740609458065,-151.811067616851
159700000000,0.279890976372449,-126.829066287063,0.908681773539234,134.403085446836,0.908932644631251,135.165910424586,0.275862854669489,-151.944183549884
159800000000,0.285453181721912,-127.828159505435,0.906366457767443,133.497731088374,0.90615556593001,134.198605843998,0.282310945491185,-153.029414471717
159900000000,0.286823810025591,-128.297975120883,0.900752179461468,132.921018529045,0.90111442072978,133.513050455527,0.284352605049078,-153.644212579442
160000000000,0.292088693835477,-129.207131917998,0.898702191626792,132.505228597862,0.898885150150176,133.239629433826,0.288604421505028,-154.326344475166
160100000000,0.2942382087073,-130.203587357263,0.897617213549492,131.94682875921,0.898200576247069,132.615936006869,0.292344727574421,-155.1649084968
160200000000,0.2952795101148,-130.909034266659,0.899054707242754,131.383466684052,0.899155443144017,132.177344774368,0.29457037002852,-156.065843789067
160300000000,0.29601728408778,-131.52591049778,0.895430198487096,130.821234487052,0.895741424434374,131.499038007384,0.294866019853068,-156.834458478537
160400000000,0.29663515649846,-132.001092069573,0.898334837201171,130.598539643992,0.898530153314361,130.939994684951,0.295287834608767,-157.128012943532
160500000000,0.293526744605734,-131.779318860998,0.899609776146864,129.686372704412,0.899865133600976,130.09212353237,0.296530523257054,-157.112575733088
160600000000,0.302367603880547,-130.043957398716,0.894622401130754,129.209636491942,0.895191500334425,129.834368982172,0.300346192714372,-156.43261035873
160700000000,0.314129996817309,-131.495925388744,0.902326231112344,128.662700300224,0.902481781334417,129.096090605962,0.311709134977386,-156.53975069123
160800000000,0.314973857041717,-132.406647115347,0.900297578482444,127.691362396377,0.900899966412909,127.984306561703,0.31804166882628,-157.89500028827
160900000000,0.319083010906669,-132.871347307652,0.896857694076287,126.829821322881,0.896776618041754,127.371819389127,0.320959458995769,-158.940743407998
161000000000,0.32259196108015,-133.387494489679,0.893032096773454,126.120523391509,0.892743836040816,126.724608108146,0.321472241291419,-159.667427199605
161100000000,0.325248717273475,-133.953777368865,0.888347024166328,125.704826400856,0.888358578698205,126.212624855416,0.321174819011743,-159.984224246895
161200000000,0.331842270425041,-134.554107731773,0.886779368876947,125.16965253848,0.886609224480762,125.640250290938,0.326956152145962,-160.098087800725
161300000000,0.332428389608023,-135.448775455869,0.884873975867167,124.516763660867,0.884371711837587,125.112749876975,0.330409234134455,-160.919468759073
161400000000,0.335211532448596,-135.737199809045,0.881895406351211,124.167411569146,0.881419632731564,124.695020534063,0.334071956763021,-161.694007832315
161500000000,0.338818643147108,-136.23040615337,0.884117083442001,123.765275902533,0.883656531396239,124.279490531219,0.336562076317431,-162.299722126584
161600000000,0.342660912544512,-136.816100460959,0.883408419671672,123.239632939775,0.883036013643736,123.638438801612,0.339581474186815,-162.691211934555
161700000000,0.347471206575197,-137.441404784582,0.886922147851209,122.562122198779,0.886672681396055,123.144059381806,0.345930213001179,-163.109257604385
161800000000,0.351587099589105,-138.645760144418,0.885470069914635,121.555943316266,0.885226676220746,122.196587377006,0.350479582267377,-164.22254751706
161900000000,0.350758836951405,-139.622523225232,0.879780639709274,121.107240484033,0.879085702291975,121.707333530926,0.351459229908746,-165.248240722998
162000000000,0.351755693642011,-140.149859737054,0.878112725148906,120.678663012696,0.877286866899538,121.177134195296,0.351228843838539,-166.079130128239
162100000000,0.352211601295589,-140.616566064603,0.876848416765719,120.19612282931,0.876104537724202,120.818122170693,0.350698621378131,-166.584563760001
162200000000,0.353825242956232,-140.826425816951,0.877652875232464,119.690342509357,0.876717573885337,120.45131097916,0.351049512103298,-166.675670715812
162300000000,0.357146435382003,-141.038077614808,0.880501454647253,119.123380826381,0.880040241989295,119.750402551608,0.355566451891834,-166.889827500598
162400000000,0.360600193791856,-141.457929890063,0.882174269232734,118.645536023417,0.881219692966271,119.143676743364,0.358596591742487,-167.019226835173
162500000000,0.361048912224483,-141.844546588758,0.884255523079114,117.779675028002,0.884047345326516,118.20582211154,0.363902380695621,-167.373325972135
162600000000,0.365050943697442,-141.310162331167,0.879636819008064,117.077878733605,0.879461655933788,117.467595178879,0.368230796648457,-168.054498156052
162700000000,0.374247831491403,-142.089111074733,0.881143655765896,116.413604265999,0.880742303006256,117.044311431384,0.370542209794456,-168.450240530015
162800000000,0.375633653809133,-143.090917711438,0.878864931732383,115.595092748699,0.879442310238027,116.121408913757,0.374070325300843,-169.072043968444
162900000000,0.376551871694761,-143.492245394738,0.872980105702454,114.817139212514,0.872387759937148,115.342388174399,0.375055062640585,-169.699030475243
163000000000,0.379848706647785,-144.175283933655,0.867058097105856,114.248539707385,0.867158537984795,114.764665400374,0.377785337677301,-170.473170749982
163100000000,0.380693893384959,-144.873312520668,0.861693128750684,113.944937202254,0.861724720096309,114.767223161832,0.379316093263141,-171.058275197274
163200000000,0.382075219589847,-145.085607185259,0.863310301195943,113.789917311039,0.863141627702348,114.480291898435,0.381055119535056,-171.558404598689
163300000000,0.38478923600012,-145.762582944682,0.866491178329584,113.415601845799,0.866311287206573,113.974080051723,0.384692565872945,-172.185145311158
163400000000,0.385772917491292,-146.306758999704,0.867738406237546,112.566795856112,0.867714285160417,113.314437425255,0.386343902689371,-172.921438429161
163500000000,0.389215797668374,-146.623123747398,0.868010645144062,111.944717120072,0.86814481668066,112.705091401404,0.388812433676543,-173.418822916778
163600000000,0.392347412414743,-147.22953420649,0.865118963702264,111.404691601206,0.86518658241219,111.81530372358,0.389764189856032,-174.03323519517
163700000000,0.39627201624781,-147.724559351661,0.862801876528272,111.066717636731,0.862871708220633,111.435031226184,0.391131641117145,-174.300212864683
163800000000,0.401582797020964,-148.699397581228,0.864734699320941,110.567796309306,0.865403999723258,110.881657521811,0.395396781453128,-174.842195812633
163900000000,0.401865654234233,-150.037190534268,0.864267177353199,109.917548108191,0.864898582124232,110.136867354068,0.39814548614278,-175.73948351162
164000000000,0.398586855967242,-150.731429230357,0.863517932318947,109.172527594088,0.863533074114762,109.653535020487,0.39751592826215,-176.566412832961
164100000000,0.396034893200264,-150.649837630005,0.861591065123263,108.726853418661,0.861469878198491,109.113106431118,0.395848743932942,-176.776414333763
164200000000,0.398878017919037,-150.347152257411,0.860101584366517,108.320137556011,0.859915047566739,108.574991076391,0.397811575411184,-176.646013960164
164300000000,0.404745444745997,-150.676367782991,0.862054168747489,107.811752200747,0.862071789342937,108.350571964733,0.403170161010467,-176.64357726714
164400000000,0.407994974744003,-151.608439749457,0.864430025566166,107.015085408283,0.864793818365135,107.561892821075,0.40862940130204,-177.398900529682
164500000000,0.407035973218871,-152.111316634478,0.864009225867902,106.232332536184,0.864518536363123,106.612160680883,0.409837858366669,-178.126391809918
164600000000,0.4085986269279,-152.167280295948,0.85959549540324,105.564844051138,0.859110985571862,106.075832501768,0.410605802962012,-178.570789387944
164700000000,0.41088920930671,-152.429366653076,0.857231022313709,105.13543176899,0.857354952674777,105.689797176912,0.411525353938098,-179.2483188382
164800000000,0.413952795140546,-153.069869822826,0.858279819022785,104.566151084338,0.858427325683271,105.043757259315,0.412206766478618,-179.831112015012
164900000000,0.413473454297101,-153.5296033472,0.855451267604796,103.870264131188,0.856213420389204,104.271425912025,0.412219987409675,179.519620861767
165000000000,0.415876704692569,-153.941389082806,0.851141632216485,103.302257834372,0.85152949739961,103.891348804304,0.41279907859047,179.259598941064
165100000000,0.417907091519568,-154.342559302086,0.849537211671344,103.006703672927,0.84997266774153,103.533738964145,0.416857430000477,178.998138370855
165200000000,0.421628781264776,-154.766054881739,0.852565628404337,102.660914688004,0.852516111892443,103.306268742853,0.422166537926727,178.46036710118
165300000000,0.425431707759652,-155.622218436006,0.856289075615174,102.159145793049,0.856374241215871,102.480311936409,0.427495873730746,177.500878505361
165400000000,0.425555302665783,-156.547850047053,0.857073964095642,101.208023854648,0.857649165067471,101.673914743271,0.429043989379044,176.290454740435
165500000000,0.426481647912476,-157.091366054273,0.852026369635047,100.343885712174,0.852423029741419,100.992194389173,0.427268066027963,175.372128523513
165600000000,0.42858496529891,-157.700964546829,0.848166046955147,99.9486691569261,0.848254119443626,100.408435786667,0.425116822250259,174.673832157231
165700000000,0.431124315442662,-158.476355048025,0.846215026913114,99.6695854330135,0.846061125328776,100.036780104583,0.422980046635077,174.384660660237
165800000000,0.4310339398703,-159.38587838987,0.845680481924803,99.293070820458,0.845444394115238,99.679986976866,0.423233842914019,174.213146807793
165900000000,0.427520078396147,-160.153901436261,0.846299898229391,98.7225509257493,0.846389373933353,99.2996810338671,0.425093337692283,173.913972380599
166000000000,0.423083250932054,-160.002501227718,0.845933146962158,98.2226706400624,0.84607369299773,98.7670168339496,0.425170567357862,173.539409222975
166100000000,0.425439752425349,-159.464315254381,0.845859958871982,97.9106076783412,0.845962822413595,98.3465818390889,0.425838133474658,173.763235354627
166200000000,0.433573681180865,-159.418731429663,0.849917971593514,97.5925520544117,0.849771235864098,98.0412137603047,0.431900257845565,173.921515706416
