Freq_Hz,EpsReal_mean,EpsReal_std,TanDelta_mean,TanDelta_std
140000000000,2.7187241786005,0.00813645090638093,0.00636693468248558,2.25450049245935e-05
140100000000,2.71872043480607,0.00813524051133555,0.00636704422306709,2.25330720231001e-05
140200000000,2.71871660829633,0.00813390717716884,0.00636715750466444,2.25207888273132e-05
140300000000,2.71871270049892,0.00813245124054142,0.00636727451366904,2.25081560034885e-05
140400000000,2.71870871312022,0.00813087311610031,0.00636739523721171,2.24951742148202e-05
140500000000,2.71870464814669,0.00812917329675229,0.00636751966316267,2.24818441221621e-05
140600000000,2.71870050784584,0.00812735235396426,0.00636764778013141,2.24681663848344e-05
140700000000,2.71869629476718,0.00812541093797116,0.00636777957746636,2.24541416614082e-05
140800000000,2.71869201174292,0.00812334977789213,0.00636791504525451,2.24397706104353e-05
140900000000,2.71868766188844,0.00812116968188989,0.00636805417432074,2.24250538912453e-05
141000000000,2.71868324860273,0.00811887153713164,0.00636819695622716,2.2409992164719e-05
141100000000,2.71867877556846,0.00811645630981622,0.00636834338327217,2.23945860940516e-05
141200000000,2.71867424675202,0.00811392504509082,0.00636849344848953,2.23788363455512e-05
141300000000,2.71866966640325,0.00811127886686321,0.00636864714564708,2.23627435893748e-05
141400000000,2.71866503905508,0.00810851897765249,0.00636880446924551,2.23463085003248e-05
141500000000,2.71866036952292,0.00810564665829123,0.00636896541451686,2.2329531758601e-05
141600000000,2.71865566290388,0.00810266326762478,0.00636912997742296,2.23124140505883e-05
141700000000,2.71865092457578,0.00809957024210813,0.00636929815465366,2.22949560695986e-05
141800000000,2.718646160196,0.0080963690953708,0.00636946994362496,2.22771585166192e-05
141900000000,2.7186413757001,0.00809306141771301,0.00636964534247696,2.2259022101104e-05
142000000000,2.71863657730028,0.00808964887554871,0.00636982435007173,2.22405475417022e-05
142100000000,2.71863177148357,0.00808613321076212,0.00637000696599095,2.2221735566994e-05
142200000000,2.71862696501,0.00808251624003361,0.00637019319053353,2.22025869162542e-05
142300000000,2.71862216491031,0.00807879985409599,0.00637038302471291,2.21831023401778e-05
142400000000,2.71861737848372,0.00807498601693997,0.00637057647025445,2.21632826015905e-05
142500000000,2.71861261329534,0.00807107676490585,0.00637077352959248,2.21431284761859e-05
142600000000,2.71860787717346,0.00806707420584281,0.00637097420586733,2.21226407532659e-05
142700000000,2.71860317820661,0.00806298051805181,0.00637117850292215,2.21018202363965e-05
142800000000,2.71859852474043,0.00805879794928264,0.00637138642529968,2.20806677441484e-05
142900000000,2.7185939253744,0.00805452881564671,0.00637159797823876,2.20591841107704e-05
143000000000,2.71858938895826,0.00805017550044734,0.00637181316767084,2.20373701868725e-05
143100000000,2.71858492458835,0.00804574045299095,0.0063720320002163,2.20152268400963e-05
143200000000,2.71858054160373,0.00804122618731539,0.00637225448318057,2.19927549558069e-05
143300000000,2.71857624958203,0.00803663528088369,0.0063724806245502,2.19699554377346e-05
143400000000,2.71857205833525,0.00803197037321839,0.00637271043298883,2.1946829208586e-05
143500000000,2.71856797790522,0.00802723416447243,0.00637294391783288,2.19233772107483e-05
143600000000,2.71856401855901,0.00802242941395647,0.00637318108908731,2.18996004068349e-05
143700000000,2.71856019078407,0.00801755893866787,0.00637342195742106,2.18754997803815e-05
143800000000,2.71855650528317,0.00801262561164857,0.00637366653416253,2.18510763363828e-05
143900000000,2.71855297296926,0.00800763236042888,0.00637391483129478,2.18263311019297e-05
144000000000,2.71854960496004,0.00800258216534875,0.00637416686145074,2.18012651267696e-05
144100000000,2.71854641257243,0.00799747805785611,0.00637442263790822,2.17758794838658e-05
144200000000,2.71854340731681,0.00799232311872432,0.0063746821745848,2.17501752699794e-05
144300000000,2.71854060089111,0.00798712047633738,0.00637494548603263,2.17241536062048e-05
144400000000,2.71853800517472,0.00798187330478593,0.00637521258743311,2.16978156384911e-05
144500000000,2.71853563222228,0.00797658482204852,0.00637548349459138,2.16711625381656e-05
144600000000,2.71853349425723,0.00797125828805206,0.00637575822393082,2.16441955024399e-05
144700000000,2.71853160366524,0.00796589700275465,0.00637603679248732,2.16169157549387e-05
144800000000,2.71852997298745,0.00796050430417318,0.00637631921790348,2.15893245460837e-05
144900000000,2.71852861491364,0.00795508356632864,0.00637660551842272,2.15614231536722e-05
145000000000,2.71852754227511,0.00794963819729293,0.00637689571288321,2.15332128832693e-05
145100000000,2.71852676803753,0.0079441716370502,0.00637718982071179,2.15046950686415e-05
145200000000,2.71852630529357,0.00793868735543314,0.00637748786191769,2.14758710721844e-05
145300000000,2.71852616725544,0.0079331888499994,0.00637778985708617,2.14467422853816e-05
145400000000,2.71852636724724,0.00792767964391831,0.00637809582737209,2.14173101291054e-05
145500000000,2.71852691869722,0.00792216328376332,0.00637840579449331,2.13875760540961e-05
145600000000,2.71852783512988,0.00791664333738122,0.0063787197807241,2.13575415412499e-05
145700000000,2.71852913015794,0.00791112339163936,0.00637903780888827,2.13272081020258e-05
145800000000,2.71853081747424,0.00790560705027665,0.0063793599023524,2.12965772787187e-05
145900000000,2.71853291084342,0.00790009793163756,0.0063796860850188,2.12656506448644e-05
146000000000,2.71853542409359,0.00789459966643713,0.00638001638131852,2.12344298054603e-05
146100000000,2.71853837110787,0.00788911589553367,0.00638035081620414,2.12029163973088e-05
146200000000,2.71854176581573,0.00788365026765866,0.00638068941514258,2.11711120892703e-05
146300000000,2.71854562218433,0.00787820643718327,0.00638103220410768,2.11390185825217e-05
146400000000,2.7185499542098,0.00787278806183498,0.00638137920957288,2.11066376108092e-05
146500000000,2.71855477590827,0.00786739880043728,0.00638173045850363,2.10739709406693e-05
146600000000,2.71856010130698,0.00786204231066119,0.00638208597834979,2.104102037163e-05
146700000000,2.71856594443518,0.00785672224676494,0.006382445797038,2.10077877364438e-05
146800000000,2.71857231931507,0.00785144225734499,0.00638280994296386,2.09742749012047e-05
146900000000,2.71857923995261,0.00784620598307344,0.00638317844498413,2.09404837655671e-05
147000000000,2.71858672032821,0.00784101705448602,0.00638355133240874,2.0906416262908e-05
147100000000,2.71859477438751,0.0078358790897182,0.00638392863499287,2.08720743603616e-05
147200000000,2.71860341603194,0.00783079569235446,0.00638431038292879,2.0837460059041e-05
147300000000,2.71861265910935,0.00782577044915379,0.0063846966068378,2.08025753940932e-05
147400000000,2.71862251740454,0.00782080692793099,0.0063850873377619,2.0767422434777e-05
147500000000,2.71863300462979,0.00781590867535061,0.0063854826071556,2.07320032845481e-05
147600000000,2.71864413441532,0.00781107921480267,0.00638588244687751,2.06963200811143e-05
147700000000,2.71865592029974,0.00780632204427671,0.00638628688918191,2.06603749964405e-05
147800000000,2.71866837572052,0.00780164063424188,0.00638669596671031,2.06241702367959e-05
147900000000,2.71868151400437,0.0077970384256053,0.00638710971248282,2.05877080427518e-05
148000000000,2.71869534835766,0.00779251882762937,0.00638752815988964,2.05509906891795e-05
148100000000,2.71870989185689,0.00778808521590672,0.0063879513426823,2.0514020485198e-05
148200000000,2.718725157439,0.00778374093040958,0.00638837929496499,2.0476799774146e-05
148300000000,2.71874115789194,0.00777948927347588,0.00638881205118579,2.04393309335077e-05
148400000000,2.71875790584499,0.00777533350790446,0.00638924964612779,2.04016163748849e-05
148500000000,2.7187754137593,0.00777127685504388,0.00638969211490027,2.03636585438101e-05
148600000000,2.71879369391839,0.00776732249292172,0.00639013949292972,2.03254599197594e-05
148700000000,2.71881275841864,0.0077634735544343,0.00639059181595089,2.02870230159266e-05
148800000000,2.71883261915995,0.00775973312552464,0.00639104911999781,2.02483503791267e-05
148900000000,2.71885328783629,0.00775610424343884,0.00639151144139465,2.02094445896671e-05
149000000000,2.71887477592644,0.00775258989499462,0.00639197881674667,2.01703082611166e-05
149100000000,2.71889709468471,0.00774919301490026,0.00639245128293108,2.01309440401771e-05
149200000000,2.71892025513176,0.00774591648411386,0.00639292887708786,2.00913546064453e-05
149300000000,2.71894426804548,0.00774276312822816,0.00639341163661056,2.00515426722306e-05
149400000000,2.71896914395201,0.00773973571591619,0.00639389959913702,2.00115109822715e-05
149500000000,2.71899489311673,0.00773683695738856,0.00639439280254015,1.99712623135403e-05
149600000000,2.71902152553545,0.00773406950291601,0.0063948912849186,1.99307994749597e-05
149700000000,2.71904905092565,0.00773143594141017,0.00639539508458744,1.98901253071473e-05
149800000000,2.71907747871785,0.00772893879896655,0.00639590424006884,1.9849242682071e-05
149900000000,2.71910681804711,0.00772658053755463,0.00639641879008261,1.98081545027936e-05
150000000000,2.71913707774452,0.00772436355367599,0.00639693877353696,1.97668637031467e-05
150100000000,2.71916826632906,0.00772229017707592,0.0063974642295189,1.97253732473832e-05
150200000000,2.71920039225124,0.00772036272975946,0.00639799519728499,1.9683686129806e-05
150300000000,2.71923346366216,0.00771858347132025,0.00639853171625179,1.9641805374468e-05
150400000000,2.71926748840666,0.00771695459796807,0.00639907382598644,1.95997340347196e-05
150500000000,2.71930247401639,0.00771547824168111,0.00639962156619719,1.95574751928711e-05
150600000000,2.71933842770327,0.00771415646928986,0.00640017497672395,1.95150319597575e-05
150700000000,2.71937535635288,0.00771299128168213,0.00640073409752882,1.94724074743315e-05
150800000000,2.71941326651816,0.00771198461295842,0.00640129896868656,1.94296049032366e-05
150900000000,2.71945216441313,0.00771113832973516,0.00640186963037513,1.93866274403457e-05
151000000000,2.71949205590685,0.00771045423037365,0.00640244612286623,1.9343478306305e-05
151100000000,2.71953294651751,0.00770993404430439,0.0064030284865158,1.93001607480542e-05
151200000000,2.71957484140668,0.00770957943139418,0.00640361676175455,1.92566780383718e-05
151300000000,2.71961774537374,0.00770939198129144,0.00640421098907846,1.921303347533e-05
151400000000,2.71966166285043,0.0077093732128462,0.00640481120903935,1.91692303818099e-05
151500000000,2.71970659789569,0.0077095245735727,0.00640541746223541,1.91252721049946e-05
151600000000,2.71975255419051,0.00770984743909716,0.00640602978930175,1.90811620157933e-05
151700000000,2.71979953503313,0.00771034311266653,0.006406648230901,1.90369035083028e-05
151800000000,2.71984754333429,0.00771101282469418,0.00640727282771383,1.89924999992636e-05
151900000000,2.71989658161276,0.00771185773229,0.00640790362042965,1.89479549274899e-05
152000000000,2.719946651991,0.00771287891887168,0.00640854064973715,1.89032717532403e-05
152100000000,2.71999775619104,0.00771407739377344,0.00640918395631496,1.88584539576767e-05
152200000000,2.72004989553056,0.00771545409187418,0.00640983358082236,1.88135050422425e-05
152300000000,2.72010307091917,0.00771700987326315,0.00641048956388989,1.87684285280142e-05
152400000000,2.72015728285486,0.00771874552294479,0.00641115194611017,1.8723227955093e-05
152500000000,2.72021253142067,0.00772066175053357,0.00641182076802855,1.8677906882002e-05
152600000000,2.72026881628164,0.0077227591899705,0.00641249607013396,1.86324688849384e-05
152700000000,2.72032613668182,0.0077250383993114,0.00641317789284964,1.85869175572223e-05
152800000000,2.72038449144162,0.00772749986046916,0.00641386627652408,1.85412565085447e-05
152900000000,2.72044387895531,0.00773014397904089,0.00641456126142183,1.84954893643548e-05
153000000000,2.7205042971888,0.00773297108410363,0.00641526288771442,1.84496197650922e-05
153100000000,2.7205657436775,0.00773598142804422,0.00641597119547134,1.84036513655335e-05
153200000000,2.72062821552459,0.00773917518642396,0.00641668622465103,1.835758783411e-05
153300000000,2.72069170939932,0.00774255245784251,0.00641740801509191,1.83114328521265e-05
153400000000,2.7207562215357,0.00774611326383412,0.00641813660650348,1.82651901130383e-05
153500000000,2.72082174773129,0.00774985754875804,0.00641887203845742,1.82188633218107e-05
153600000000,2.72088828334625,0.00775378517972555,0.00641961435037882,1.81724561940297e-05
153700000000,2.72095582330267,0.00775789594655534,0.00642036358153734,1.81259724552852e-05
153800000000,2.72102436208405,0.00776218956170044,0.00642111977103858,1.80794158403089e-05
153900000000,2.72109389373502,0.0077666656602274,0.00642188295781532,1.80327900922702e-05
154000000000,2.72116441186136,0.00777132379983995,0.00642265318061895,1.79860989619764e-05
154100000000,2.72123590963015,0.00777616346080785,0.00642343047801094,1.79393462070872e-05
154200000000,2.72130837977024,0.00778118404605832,0.0064242148883543,1.78925355913632e-05
154300000000,2.72138181457282,0.00778638488115605,0.00642500644980515,1.78456708838018e-05
154400000000,2.72145620589241,0.00779176521439509,0.00642580520030437,1.7798755857906e-05
154500000000,2.72153154514788,0.00779732421683166,0.00642661117756925,1.77517942908434e-05
154600000000,2.72160782332385,0.00780306098238761,0.00642742441908525,1.77047899626345e-05
154700000000,2.72168503097224,0.00780897452792868,0.00642824496209785,1.76577466553457e-05
154800000000,2.72176315821406,0.00781506379342032,0.00642907284360439,1.76106681522619e-05
154900000000,2.72184219474144,0.00782132764201661,0.006429908100346,1.7563558237064e-05
155000000000,2.72192212981989,0.00782776486022298,0.00643075076879972,1.75164206929667e-05
155100000000,2.72200295229077,0.00783437415809125,0.00643160088517049,1.74692593019521e-05
155200000000,2.72208465057402,0.00784115416936198,0.00643245848538336,1.74220778438458e-05
155300000000,2.72216721267105,0.00784810345173349,0.00643332360507573,1.73748800955452e-05
155400000000,2.72225062616792,0.00785522048700721,0.00643419627958967,1.73276698301202e-05
155500000000,2.72233487823871,0.00786250368140409,0.00643507654396432,1.72804508160139e-05
155600000000,2.72241995564911,0.00786995136580698,0.00643596443292832,1.72332268161521e-05
155700000000,2.72250584476023,0.00787756179603799,0.00643685998089241,1.71860015871058e-05
155800000000,2.72259253153264,0.00788533315319138,0.00643776322194203,1.71387788782482e-05
155900000000,2.72268000153059,0.00789326354394553,0.00643867418983009,1.70915624308722e-05
156000000000,2.72276823992652,0.00790135100094121,0.00643959291796967,1.7044355977355e-05
156100000000,2.72285723150568,0.00790959348316459,0.00644051943942703,1.69971632402948e-05
156200000000,2.722946960671,0.00791798887634257,0.00644145378691446,1.69499879316716e-05
156300000000,2.72303741144824,0.00792653499337795,0.00644239599278342,1.69028337519402e-05
156400000000,2.72312856749119,0.0079352295748246,0.00644334608901765,1.68557043892366e-05
156500000000,2.72322041208722,0.00794407028935933,0.00644430410722643,1.68086035184709e-05
156600000000,2.72331292816296,0.0079530547343273,0.00644527007863784,1.67615348005176e-05
156700000000,2.72340609829014,0.00796218043624723,0.0064462440340923,1.67145018813074e-05
156800000000,2.72349990469173,0.00797144485141858,0.00644722600403594,1.66675083910619e-05
156900000000,2.72359432924812,0.00798084536654166,0.00644821601851433,1.66205579433387e-05
157000000000,2.72368935350365,0.00799037929930057,0.00644921410716607,1.65736541342901e-05
157100000000,2.72378495867319,0.008000043899103,0.00645022029921668,1.65268005417482e-05
157200000000,2.72388112564898,0.00800983634774076,0.00645123462347241,1.64800007244315e-05
157300000000,2.7239778350076,0.0080197537601236,0.00645225710831431,1.64332582210947e-05
157400000000,2.72407506701712,0.00802979318508843,0.00645328778169226,1.63865765497216e-05
157500000000,2.72417280164448,0.0080399516061861,0.00645432667111916,1.63399592066513e-05
157600000000,2.7242710185629,0.00805022594248866,0.00645537380366527,1.62934096658249e-05
157700000000,2.72436969715959,0.00806061304952715,0.00645642920595254,1.624693137795e-05
157800000000,2.72446881654357,0.00807110972017844,0.00645749290414913,1.62005277696867e-05
157900000000,2.72456835555356,0.00808171268558591,0.00645856492396402,1.61542022428648e-05
158000000000,2.72466829276618,0.00809241861620905,0.00645964529064167,1.61079581736797e-05
158100000000,2.72476860650412,0.00810322412278325,0.00646073402895686,1.60617989119448e-05
158200000000,2.72486927484459,0.0081141257574331,0.00646183116320959,1.60157277802757e-05
158300000000,2.72497027562782,0.00812512001473265,0.00646293671722005,1.5969748073385e-05
158400000000,2.72507158646572,0.00813620333287585,0.00646405071432383,1.59238630572508e-05
158500000000,2.72517318475068,0.0081473720948272,0.00646517317736706,1.58780759684451e-05
158600000000,2.72527504766443,0.00815862262955239,0.0064663041287018,1.58323900133631e-05
158700000000,2.72537715218713,0.00816995121325107,0.00646744359018144,1.57868083675254e-05
158800000000,2.72547947510641,0.00818135407066783,0.00646859158315634,1.57413341748439e-05
158900000000,2.72558199302672,0.00819282737639852,0.00646974812846934,1.56959705469411e-05
159000000000,2.72568468237854,0.0082043672562792,0.00647091324645171,1.56507205624435e-05
159100000000,2.72578751942793,0.00821596978875002,0.00647208695691889,1.56055872663341e-05
159200000000,2.725890480286,0.00822763100633233,0.00647326927916655,1.55605736692944e-05
159300000000,2.7259935409185,0.00823934689707646,0.0064744602319667,1.55156827470264e-05
159400000000,2.72609667715559,0.00825111340609235,0.00647565983356388,1.54709174396485e-05
159500000000,2.72619986470152,0.00826292643706049,0.0064768681016715,1.54262806510941e-05
159600000000,2.72630307914454,0.00827478185386136,0.00647808505346824,1.53817752484752e-05
