Frequency_Hz,EpsilonReal_mean,EpsilonReal_std,TanDelta_mean,TanDelta_std
140000000000,2.71190052177257,0.0081154333156962,0.00637681205174716,2.25653686705953e-05
140100000000,2.71189688932669,0.00811423023503096,0.00637692287945339,2.25534446905674e-05
140200000000,2.71189318442812,0.00811290510632445,0.00637703746354017,2.25411692460985e-05
140300000000,2.71188940850986,0.00811145826476006,0.0063771557902605,2.25285430054841e-05
140400000000,2.71188556328233,0.00810989012299188,0.00637727784660711,2.25155666340736e-05
140500000000,2.71188165073454,0.00810820117147896,0.00637740362031248,2.25022407950759e-05
140600000000,2.71187767313514,0.00810639197871348,0.00637753309984871,2.24885661502309e-05
140700000000,2.71187363303326,0.0081044631914777,0.0063776662744272,2.24745433606772e-05
140800000000,2.71186953325916,0.00810241553494554,0.00637780313399823,2.24601730876331e-05
140900000000,2.71186537692473,0.00810024981281472,0.00637794366925037,2.24454559932103e-05
141000000000,2.71186116742375,0.0080979669073004,0.00637808787160973,2.24303927411973e-05
141100000000,2.71185690843207,0.00809556777915045,0.00637823573323915,2.24149839977818e-05
141200000000,2.71185260390751,0.00809305346755007,0.00637838724703712,2.23992304323715e-05
141300000000,2.71184825808958,0.00809042508995412,0.0063785424066366,2.23831327183032e-05
141400000000,2.71184387549906,0.00808768384191234,0.00637870120640379,2.23666915336533e-05
141500000000,2.71183946093738,0.00808483099680613,0.00637886364143663,2.23499075619946e-05
141600000000,2.71183501948574,0.00808186790550657,0.0063790297075632,2.23327814931434e-05
141700000000,2.71183055650415,0.00807879599601768,0.00637919940133997,2.23153140239159e-05
141800000000,2.71182607763018,0.00807561677301677,0.00637937272004999,2.22975058589006e-05
141900000000,2.71182158877757,0.00807233181734169,0.00637954966170076,2.22793577112084e-05
142000000000,2.71181709613462,0.00806894278546356,0.00637973022502217,2.22608703031776e-05
142100000000,2.71181260616241,0.0080654514088266,0.00637991440946408,2.22420443671927e-05
142200000000,2.71180812559278,0.00806185949319484,0.00638010221519399,2.22228806463223e-05
142300000000,2.71180366142623,0.00805816891789307,0.00638029364309436,2.22033798951579e-05
142400000000,2.71179922092939,0.00805438163500909,0.0063804886947599,2.2183542880426e-05
142500000000,2.71179481163261,0.0080504996685428,0.00638068737249476,2.21633703818112e-05
142600000000,2.71179044132707,0.00804652511347253,0.00638088967930945,2.21428631925977e-05
142700000000,2.71178611806188,0.0080424601348174,0.00638109561891774,2.21220221203791e-05
142800000000,2.71178185014089,0.00803830696655482,0.00638130519573336,2.21008479877962e-05
142900000000,2.71177764611936,0.00803406791056664,0.00638151841486658,2.2079341633183e-05
143000000000,2.71177351480037,0.0080297453354845,0.00638173528212072,2.20575039112703e-05
143100000000,2.71176946523115,0.00802534167548283,0.00638195580398835,2.20353356938253e-05
143200000000,2.71176550669908,0.00802085942904598,0.0063821799876476,2.2012837870373e-05
143300000000,2.71176164872763,0.00801630115763191,0.0063824078409581,2.19900113487778e-05
143400000000,2.711757901072,0.0080116694843436,0.00638263937245699,2.19668570559274e-05
143500000000,2.71175427371465,0.00800696709249715,0.00638287459135462,2.19433759383856e-05
143600000000,2.71175077686063,0.00800219672416877,0.00638311350753028,2.19195689629397e-05
143700000000,2.71174742093267,0.00799736117866998,0.00638335613152771,2.18954371172941e-05
143800000000,2.71174421656618,0.00799246331101867,0.00638360247455049,2.18709814106335e-05
143900000000,2.71174117460398,0.00798750603030729,0.0063838525484573,2.18462028741989e-05
144000000000,2.71173830609089,0.00798249229806695,0.00638410636575713,2.18211025618913e-05
144100000000,2.71173562226818,0.00797742512654744,0.00638436393960427,2.17956815508289e-05
144200000000,2.71173313456776,0.00797230757702184,0.00638462528379322,2.17699409419094e-05
144300000000,2.71173085460629,0.00796714275796793,0.00638489041275347,2.17438818603193e-05
144400000000,2.71172879417905,0.007961933823256,0.00638515934154418,2.17175054561217e-05
144500000000,2.71172696525366,0.00795668397032157,0.00638543208584874,2.16908129047032e-05
144600000000,2.71172537996368,0.0079513964382144,0.00638570866196915,2.1663805407337e-05
144700000000,2.71172405060198,0.00794607450573231,0.00638598908682039,2.16364841916411e-05
144800000000,2.71172298961401,0.00794072148941351,0.00638627337792458,2.16088505120756e-05
144900000000,2.71172220959087,0.007935340741539,0.0063865615534051,2.15809056503672e-05
145000000000,2.71172172326226,0.00792993564814885,0.00638685363198051,2.15526509160252e-05
145100000000,2.71172154348929,0.00792450962695032,0.0063871496329585,2.15240876467178e-05
145200000000,2.71172168325708,0.00791906612523502,0.00638744957622957,2.14952172087099e-05
145300000000,2.7117221556673,0.00791360861782046,0.00638775348226069,2.14660409972872e-05
145400000000,2.71172297393052,0.00790814060486369,0.00638806137208887,2.1436560437145e-05
145500000000,2.71172415135847,0.00790266560975769,0.00638837326731461,2.14067769827428e-05
145600000000,2.7117257013561,0.00789718717694571,0.0063886891900952,2.1376692118715e-05
145700000000,2.71172763741359,0.00789170886973773,0.00638900916313793,2.13463073601588e-05
145800000000,2.7117299730982,0.00788623426810853,0.00638933320969331,2.13156242530277e-05
145900000000,2.71173272204602,0.00788076696651113,0.00638966135354806,2.12846443744083e-05
146000000000,2.71173589795357,0.00787531057160226,0.00638999361901801,2.12533693328409e-05
146100000000,2.71173951456935,0.00786986870008538,0.00639033003094102,2.12218007686308e-05
146200000000,2.71174358568524,0.00786444497640798,0.00639067061466972,2.11899403540791e-05
146300000000,2.71174812512782,0.00785904303054256,0.00639101539606413,2.115778979375e-05
146400000000,2.71175314674959,0.00785366649574949,0.00639136440148426,2.11253508247567e-05
146500000000,2.71175866442014,0.0078483190063064,0.00639171765778261,2.10926252169481e-05
146600000000,2.71176469201712,0.00784300419528661,0.00639207519229657,2.10596147730983e-05
146700000000,2.71177124341733,0.00783772569231288,0.0063924370328407,2.10263213291615e-05
146800000000,2.71177833248751,0.0078324871212978,0.00639280320769901,2.09927467544144e-05
146900000000,2.71178597307522,0.00782729209823209,0.00639317374561708,2.09588929516219e-05
147000000000,2.71179417899963,0.00782214422897471,0.00639354867579415,2.0924761857205e-05
147100000000,2.71180296404218,0.00781704710700818,0.0063939280278751,2.08903554413465e-05
147200000000,2.71181234193729,0.00781200431126282,0.00639431183194242,2.08556757081323e-05
147300000000,2.71182232636293,0.00780701940392689,0.00639470011850803,2.0820724695637e-05
147400000000,2.71183293093121,0.00780209592828503,0.00639509291850501,2.07855044760005e-05
147500000000,2.71184416917893,0.00779723740655055,0.00639549026327942,2.07500171555141e-05
147600000000,2.71185605455809,0.00779244733776584,0.00639589218458182,2.07142648746698e-05
147700000000,2.71186860042632,0.00778772919565777,0.00639629871455895,2.06782498082076e-05
147800000000,2.71188182003744,0.00778308642656649,0.00639670988574517,2.06419741650889e-05
147900000000,2.71189572653185,0.00777852244739928,0.00639712573105393,2.06054401885676e-05
148000000000,2.71191033292698,0.00777404064356943,0.0063975462837692,2.0568650156125e-05
148100000000,2.71192565210779,0.00776964436701324,0.00639797157753676,2.05316063794552e-05
148200000000,2.7119416968172,0.00776533693417317,0.00639840164635545,2.04943112044776e-05
148300000000,2.71195847964655,0.00776112162408239,0.0063988365245685,2.04567670111733e-05
148400000000,2.71197601302612,0.00775700167644507,0.00639927624685455,2.04189762136244e-05
148500000000,2.71199430921564,0.00775298028972623,0.00639972084821893,2.03809412598095e-05
148600000000,2.71201338029482,0.00774906061931054,0.00640017036398459,2.03426646316056e-05
148700000000,2.71203323815397,0.00774524577569704,0.00640062482978322,2.03041488446066e-05
148800000000,2.71205389448461,0.00774153882269043,0.00640108428154622,2.02653964479706e-05
148900000000,2.71207536077015,0.00773794277568593,0.00640154875549557,2.02264100243267e-05
149000000000,2.71209764827664,0.00773446059994057,0.00640201828813483,2.01871921895492e-05
149100000000,2.71212076804361,0.0077310952088995,0.00640249291623995,2.01477455926276e-05
149200000000,2.71214473087485,0.00772784946256994,0.00640297267685006,2.01080729154016e-05
149300000000,2.71216954732947,0.00772472616593198,0.00640345760725834,2.00681768724124e-05
149400000000,2.71219522771285,0.00772172806737858,0.00640394774500272,2.00280602106385e-05
149500000000,2.71222178206781,0.00771885785721344,0.00640444312785665,1.99877257092601e-05
149600000000,2.71224922016582,0.00771611816613741,0.00640494379381975,1.99471761794004e-05
149700000000,2.71227755149829,0.00771351156389499,0.00640544978110854,1.99064144638286e-05
149800000000,2.71230678526806,0.00771104055779948,0.00640596112814704,1.98654434367214e-05
149900000000,2.71233693038086,0.0077087075914215,0.00640647787355744,1.9824266003313e-05
150000000000,2.71236799543706,0.00770651504330651,0.00640700005615069,1.97828850996013e-05
150100000000,2.71239998872341,0.00770446522564685,0.00640752771491708,1.97413036920082e-05
150200000000,2.71243291845676,0.00770256044289941,0.00640806088901684,1.96995247770257e-05
150300000000,2.71246679255326,0.0077008029375101,0.00640859961777069,1.96575513808682e-05
150400000000,2.71250161862154,0.0076991948889496,0.00640914394065034,1.96153865590943e-05
150500000000,2.71253740395599,0.00769773841287382,0.00640969389726913,1.95730333962116e-05
150600000000,2.71257415553014,0.00769643556020319,0.00641024952737245,1.95304950052583e-05
150700000000,2.71261187999026,0.00769528831632827,0.00641081087082835,1.94877745274433e-05
150800000000,2.71265058364905,0.00769429860032737,0.006411377967618,1.94448751316418e-05
150900000000,2.71269027247953,0.00769346826421588,0.00641195085782623,1.94018000140299e-05
151000000000,2.71273095210902,0.00769279909219748,0.00641252958163208,1.93585523975218e-05
151100000000,2.71277262781335,0.0076922928000172,0.00641311417929923,1.931513553141e-05
151200000000,2.7128153045112,0.00769195103433009,0.00641370469116662,1.92715526908369e-05
151300000000,2.71285898675856,0.00769177537202061,0.00641430115763892,1.92278071762779e-05
151400000000,2.71290367874351,0.00769176731967572,0.00641490361917708,1.91839023130613e-05
151500000000,2.71294938428097,0.00769192831301701,0.0064155121162889,1.91398414508302e-05
151600000000,2.7129961068078,0.00769225971636722,0.00641612668951954,1.90956279630334e-05
151700000000,2.71304384937799,0.00769276282217983,0.0064167473794421,1.90512652463457e-05
151800000000,2.71309261465808,0.00769343885054991,0.00641737422664828,1.90067567201324e-05
151900000000,2.71314240492273,0.00769428894879364,0.00641800727173886,1.89621058258884e-05
152000000000,2.71319322205049,0.00769531419105061,0.00641864655531443,1.89173160266251e-05
152100000000,2.71324506751981,0.00769651557787472,0.00641929211796596,1.88723908062993e-05
152200000000,2.71329794240519,0.00769789403588974,0.00641994400026551,1.88273336692206e-05
152300000000,2.71335184737353,0.00769945041746714,0.00642060224275692,1.87821481394145e-05
152400000000,2.71340678268075,0.00770118550039531,0.00642126688594651,1.87368377599942e-05
152500000000,2.71346274816854,0.00770309998762754,0.0064219379702938,1.86914060925436e-05
152600000000,2.71351974326133,0.00770519450695441,0.00642261553620236,1.86458567164508e-05
152700000000,2.71357776696352,0.00770746961085376,0.00642329962401056,1.86001932282768e-05
152800000000,2.71363681785686,0.00770992577617206,0.00642399027398246,1.85544192410436e-05
152900000000,2.7136968940981,0.00771256340399817,0.00642468752629861,1.85085383836084e-05
153000000000,2.71375799341679,0.00771538281943331,0.00642539142104706,1.84625542999361e-05
153100000000,2.71382011311335,0.00771838427145705,0.00642610199821428,1.84164706484433e-05
153200000000,2.71388325005736,0.0077215679327631,0.0064268192976761,1.83702911012112e-05
153300000000,2.71394740068603,0.0077249338996371,0.00642754335918888,1.83240193433872e-05
153400000000,2.71401256100292,0.00772848219185691,0.00642827422238043,1.82776590723581e-05
153500000000,2.71407872657689,0.00773221275257885,0.00642901192674132,1.8231213997088e-05
153600000000,2.71414589254126,0.00773612544827601,0.0064297565116159,1.81846878373363e-05
153700000000,2.71421405359318,0.00774022006868894,0.00643050801619363,1.81380843229129e-05
153800000000,2.71428320399328,0.00774449632673696,0.00643126647950033,1.80914071929421e-05
153900000000,2.71435333756549,0.00774895385854536,0.0064320319403895,1.80446601950854e-05
154000000000,2.71442444769711,0.00775359222339417,0.00643280443753374,1.79978470847815e-05
154100000000,2.71449652733912,0.0077584109037387,0.00643358400941615,1.7950971624439e-05
154200000000,2.7145695690067,0.00776340930522062,0.0064343706943219,1.79040375826788e-05
154300000000,2.71464356478,0.0077685867567038,0.00643516453032971,1.7857048733538e-05
154400000000,2.71471850630509,0.00777394251031618,0.00643596555530355,1.78100088556825e-05
154500000000,2.7147943847952,0.00777947574154294,0.00643677380688428,1.7762921731541e-05
154600000000,2.71487119103218,0.00778518554926976,0.00643758932248142,1.77157911466012e-05
154700000000,2.71494891536813,0.00779107095592507,0.00643841213926496,1.7668620888505e-05
154800000000,2.71502754772734,0.0077971309075394,0.00643924229415723,1.76214147462695e-05
154900000000,2.71510707760836,0.00780336427392059,0.0064400798238249,1.75741765094717e-05
155000000000,2.71518749408642,0.00780976984881163,0.00644092476467093,1.75269099673563e-05
155100000000,2.71526878581595,0.00781634635000393,0.00644177715282674,1.74796189081162e-05
155200000000,2.71535094103343,0.00782309241957454,0.00644263702414432,1.74323071179263e-05
155300000000,2.71543394756035,0.00783000662406629,0.00644350441418851,1.73849783802014e-05
155400000000,2.71551779280655,0.0078370874547362,0.00644437935822928,1.73376364747112e-05
155500000000,2.71560246377359,0.00784433332775537,0.00644526189123417,1.72902851767423e-05
