freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.030303030303031616e+11	1.671072531249704340e+00	7.945428888347387877e-03	1.009235611085694817e+00	2.792420274857074336e+00	2.655477592863038708e-02	9.509591434974647844e-03	2.182357965216076991e+04	6.751188498598696697e+01	8.452415406928718289e-01	-3.987172502388428713e-02	8.461814324181546887e-01	-4.713704708762603279e-02	8.452415406928720509e-01	-3.987172502388430101e-02	8.461814324181549107e-01	-4.713704708762603279e-02
3.128054740957968140e+11	1.671063718410840560e+00	7.859832270979895397e-03	1.030568310522519848e+00	2.792392174025736917e+00	2.626856108165837034e-02	9.407189049590947497e-03	2.654331718541846567e+04	6.883490413368058114e+01	6.929555220949407124e-01	-3.732897065536497361e-01	7.871039071309338109e-01	-4.941201358168652580e-01	6.929555220949398242e-01	-3.732897065536510683e-01	7.871039071309336999e-01	-4.941201358168673119e-01
3.225806451612904663e+11	1.671351531011412650e+00	7.816619765472694256e-03	1.056930556384198416e+00	2.793354840669635131e+00	2.612863882471371316e-02	9.353855959971789022e-03	2.402484636769204371e+04	6.816125850007102827e+01	5.256117720424038353e-01	-5.749588674837255997e-01	7.790028460844826697e-01	-8.302058876805717968e-01	5.256117720424030582e-01	-5.749588674837264879e-01	7.790028460844828917e-01	-8.302058876805732401e-01
3.323558162267841187e+11	1.670940104064245313e+00	8.110543435480966831e-03	1.129906218720573285e+00	2.791975050455412166e+00	2.710446458420029750e-02	9.707989539440605234e-03	2.606018176317686084e+04	6.871077356117342561e+01	2.571388012321906280e-01	-7.880482362679920305e-01	8.289393136920345517e-01	-1.255390606646444862e+00	2.571388012321914052e-01	-7.880482362679919195e-01	8.289393136920345517e-01	-1.255390606646443974e+00
3.421309872922777710e+11	1.670224406651916738e+00	8.420976625415719369e-03	1.207658197286833879e+00	2.789578655728421452e+00	2.812984137522926004e-02	1.008390328677931727e-02	2.894845927567723265e+04	6.942103768220452764e+01	-9.888769524721732762e-02	-7.687490349162604542e-01	7.750831277714593792e-01	-1.698728351436288087e+00	-9.888769524721713333e-02	-7.687490349162605652e-01	7.750831277714594902e-01	-1.698728351436287864e+00
3.519061583577714233e+11	1.670509506102331176e+00	8.719599637380354845e-03	1.286212046457382518e+00	2.790525978560418174e+00	2.913234816730064444e-02	1.043973372443910905e-02	2.645360294822053402e+04	6.881202584946944967e+01	-3.403887084393760198e-01	-6.675393896647530134e-01	7.493152271154093214e-01	-2.042344866043252161e+00	-3.403887084393764084e-01	-6.675393896647524583e-01	7.493152271154089883e-01	-2.042344866043253049e+00
3.616813294232650757e+11	1.670694644359711267e+00	8.707276681536306462e-03	1.320071929710443515e+00	2.791144778025013373e+00	2.909440103760181293e-02	1.042382368219133514e-02	2.825553363659235401e+04	6.925732066313304358e+01	-6.233880944269712954e-01	-5.038083889570931229e-01	8.015208101208801672e-01	-2.461885130467917904e+00	-6.233880944269712954e-01	-5.038083889570933449e-01	8.015208101208802782e-01	-2.461885130467917904e+00
3.714565004887587280e+11	1.669810498823129929e+00	8.869986096597247405e-03	1.381083901862543595e+00	2.788188425326596054e+00	2.962239181702655197e-02	1.062424316375128706e-02	3.085860545878632547e+04	6.985282924360591039e+01	-7.421257501149092217e-01	-1.768961305465398814e-01	7.629173415160748206e-01	-2.907595057763996849e+00	-7.421257501149091107e-01	-1.768961305465404643e-01	7.629173415160748206e-01	-2.907595057763995960e+00
3.812316715542523804e+11	1.670160330520948921e+00	9.238308506480809312e-03	1.476286320406463126e+00	2.789350183301784636e+00	3.085891277727696377e-02	1.106311891637389369e-02	2.890236198588863044e+04	6.941026861084814925e+01	-7.212458886480822562e-01	8.761482614834453786e-02	7.265479954227156423e-01	-3.262477411085109580e+00	-7.212458886480823672e-01	8.761482614834510685e-02	7.265479954227158643e-01	-3.262477411085110468e+00
3.910068426197460327e+11	1.670350624113221105e+00	9.543227893431078732e-03	1.564115477911864893e+00	2.789980134276801138e+00	3.188107333569460689e-02	1.142698936957075966e-02	3.224838527143669489e+04	7.015051019946400856e+01	-6.638291968018317224e-01	3.849393899470280322e-01	7.673640182203979032e-01	-3.667084524308135585e+00	-6.638291968018332767e-01	3.849393899470253677e-01	7.673640182203979032e-01	-3.667084524308131588e+00
4.007820136852396851e+11	1.670026829316351158e+00	9.409838813480283365e-03	1.580809613330626862e+00	2.788901065569929116e+00	3.142936655610882590e-02	1.126944478028159800e-02	3.152651549546891692e+04	6.999752834741290997e+01	-4.115247656199281234e-01	6.227825807985772899e-01	7.464655220870374253e-01	-4.128470056251086540e+00	-4.115247656199312876e-01	6.227825807985755135e-01	7.464655220870376473e-01	-4.128470056251082099e+00
4.105571847507333374e+11	1.670024181241207994e+00	9.525016246350090365e-03	1.639187157624072633e+00	2.788890039995874037e+00	3.181401491624002986e-02	1.140741099863768621e-02	3.293651091805504984e+04	7.029318563218893701e+01	-1.588327898947237415e-01	6.904604065615972397e-01	7.084937742668933058e-01	-4.486283595577279293e+00	-1.588327898947261285e-01	6.904604065615967956e-01	7.084937742668935279e-01	-4.486283595577275740e+00
4.203323558162269897e+11	1.669792842782112707e+00	9.743775387458880610e-03	1.716758660909685208e+00	2.788113196647568071e+00	3.254017280731068967e-02	1.167103718975149446e-02	3.379849690005446610e+04	7.046776098976033609e+01	1.143239737973018311e-01	7.355753221089640359e-01	7.444064920999226009e-01	-4.866576538552731535e+00	1.143239737973012066e-01	7.355753221089639249e-01	7.444064920999224899e-01	-4.866576538552730646e+00
4.301075268817206421e+11	1.669433807693850857e+00	1.019428578897241776e-02	1.837904784788870982e+00	2.786905314808441947e+00	3.403737068280707212e-02	1.221332152977957705e-02	3.343185354673107213e+04	7.039405631305037048e+01	4.170838782166840231e-01	5.921886295686529245e-01	7.243247437846292991e-01	-5.326001149713902372e+00	4.170838782166813030e-01	5.921886295686553670e-01	7.243247437846298542e-01	-5.326001149713897043e+00
4.398826979472142944e+11	1.669725776614173984e+00	1.040387374449208875e-02	1.918320263613567889e+00	2.787875928500914924e+00	3.474323233563573338e-02	1.246225916313202682e-02	3.496241297471601865e+04	7.069654930164230677e+01	5.703762327899385420e-01	3.721686081280776714e-01	6.810569137800693840e-01	-5.705056940951182654e+00	5.703762327899370987e-01	3.721686081280803915e-01	6.810569137800696060e-01	-5.705056940951178213e+00
4.496578690127079468e+11	1.669828909230702374e+00	1.046657200528734732e-02	1.972767136602727511e+00	2.788219036973055509e+00	3.495476902994715251e-02	1.253659363429880484e-02	3.441759822741814423e+04	7.059041990018813806e+01	6.970163819917056802e-01	1.406043232549733790e-01	7.110565466141188784e-01	-6.084133446037912840e+00	6.970163819917066794e-01	1.406043232549727129e-01	7.110565466141195445e-01	-6.084133446037913728e+00
4.594330400782015991e+11	1.669381310108203342e+00	1.053484022540844209e-02	2.028800478677410091e+00	2.786722975680006709e+00	3.517333075454589369e-02	1.262175360145477605e-02	3.647196242407992395e+04	7.098218800300801945e+01	6.854612434816551580e-01	-1.775953475239474277e-01	7.080940783381602932e-01	-6.536699695874238714e+00	6.854612434816550470e-01	-1.775953475239495927e-01	7.080940783381607373e-01	-6.536699695874242266e+00
4.692082111436951904e+11	1.669123318732943062e+00	1.069613570172895170e-02	2.103689643597727699e+00	2.785858245819124335e+00	3.570633904017549154e-02	1.281699781163013821e-02	3.635601303232257487e+04	7.096067094437101730e+01	5.366086389039079751e-01	-3.916279669683334630e-01	6.643201757120242856e-01	-6.913645933967709212e+00	5.366086389039077531e-01	-3.916279669683337961e-01	6.643201757120242856e-01	-6.913645933967710100e+00
4.789833822091888428e+11	1.669176417417354896e+00	1.118782898412643348e-02	2.246236223770437412e+00	2.786024744944858078e+00	3.734892060480440867e-02	1.340581079639464185e-02	3.842932454107052035e+04	7.133544688353316587e+01	3.658905613904526732e-01	-5.695086594410369019e-01	6.769165503169113363e-01	-7.282920209333639150e+00	3.658905613904512300e-01	-5.695086594410375680e-01	6.769165503169111142e-01	-7.282920209333641814e+00
4.887585532746824951e+11	1.669154034079859628e+00	1.132927745187739185e-02	2.321056671537309324e+00	2.785946836957487793e+00	3.782061832402228152e-02	1.357549893713187392e-02	3.832657762187904154e+04	7.131735559141071690e+01	7.726727520145332262e-02	-6.761239002148927701e-01	6.805246213465427907e-01	-7.740195507047003431e+00	7.726727520145593164e-02	-6.761239002148928812e-01	6.805246213465432348e-01	-7.740195507046998991e+00
4.985337243401761475e+11	1.669136892516637438e+00	1.103445305816138852e-02	2.305868385351437677e+00	2.785896206805804187e+00	3.683602537624041523e-02	1.322232511256229114e-02	4.107954074368275178e+04	7.178609645856126065e+01	-1.806667892736950054e-01	-6.213832149937061899e-01	6.471148187318693790e-01	-8.136930170581385013e+00	-1.806667892736953940e-01	-6.213832149937058569e-01	6.471148187318691569e-01	-8.136930170581386790e+00
5.083088954056697998e+11	1.668858507923244305e+00	1.138222831814989650e-02	2.425181038287820723e+00	2.784959164346310967e+00	3.799065713573866743e-02	1.364136954756960639e-02	4.089528255224481109e+04	7.175571844685404699e+01	-3.892581667562990955e-01	-5.260098550370069237e-01	6.543762587246940710e-01	-8.491065321008701261e+00	-3.892581667562988734e-01	-5.260098550370073678e-01	6.543762587246942930e-01	-8.491065321008699485e+00
5.180840664711634521e+11	1.668449274658035053e+00	1.180697641572250357e-02	2.564059463333773881e+00	2.783583577414841859e+00	3.939868247343347729e-02	1.415394270648185661e-02	4.298802581483040558e+04	7.209296135738988198e+01	-5.782608397370466724e-01	-3.143114486333289936e-01	6.581620511054828704e-01	-8.926903226533600133e+00	-5.782608397370486708e-01	-3.143114486333254409e-01	6.581620511054829814e-01	-8.926903226533607238e+00
5.278592375366571045e+11	1.668797811084465232e+00	1.204791987038787704e-02	2.665749630111750701e+00	2.784740981907099400e+00	4.021108461564864428e-02	1.443979345903493097e-02	4.299299274991788843e+04	7.209374208259049510e+01	-6.153887531944922662e-01	-4.783561494348726600e-02	6.172451406169945365e-01	-9.347201605205023967e+00	-6.153887531944924882e-01	-4.783561494348774479e-02	6.172451406169947585e-01	-9.347201605205023967e+00
5.376344086021507568e+11	1.668805675342221795e+00	1.212466815179588306e-02	2.732411332124463410e+00	2.784765374476617872e+00	4.046743004671611577e-02	1.453171976986454735e-02	4.531790684706268803e+04	7.244962346183686464e+01	-5.966217370319568669e-01	1.744426351825008326e-01	6.216009411740337498e-01	-9.709233014015838492e+00	-5.966217370319567559e-01	1.744426351824996668e-01	6.216009411740333057e-01	-9.709233014015836716e+00
5.474095796676444092e+11	1.668420583352069997e+00	1.190301248140965273e-02	2.731231064519854090e+00	2.783485561246728857e+00	3.971846205576092664e-02	1.426932570038945934e-02	4.249403792285708187e+04	7.201486002570325695e+01	-4.869750288635191771e-01	4.191820853553136494e-01	6.425405041080716195e-01	-1.013550156217947062e+01	-4.869750288635185109e-01	4.191820853553148152e-01	6.425405041080718416e-01	-1.013550156217947240e+01
5.571847507331380615e+11	1.667954148534627867e+00	1.172577820144304374e-02	2.738609170487244171e+00	2.781933547739446233e+00	3.911612079178766743e-02	1.406076749157893734e-02	3.116460402695741141e+04	6.991950700047556211e+01	-2.703938849904640729e-01	5.513419969842529023e-01	6.140772351087608882e-01	-1.053961307371553424e+01	-2.703938849904639619e-01	5.513419969842532353e-01	6.140772351087609993e-01	-1.053961307371553424e+01
5.669599217986317139e+11	1.668094370966029416e+00	1.249066376775177442e-02	2.968431549860916618e+00	2.782382813767194207e+00	4.167121184123213917e-02	1.497680751729902997e-02	4.237050198747851391e+04	7.199518661526883534e+01	-5.402489623210871700e-02	5.943265903361930613e-01	5.967769980432683363e-01	-1.090492240018813774e+01	-5.402489623210753739e-02	5.943265903361929503e-01	5.967769980432682253e-01	-1.090492240018813952e+01
